"DATA_EXPLO","OCUPACIO","CODI_DISTRICTE","NOM_DISTRICTE","CODI_BARRI","NOM_BARRI","EMPLACAMENT","SUPERFICIE_OCUPADA","TAULES","CADIRES","ORDENACIO","VIGENCIA","X_ETRS89","Y_ETRS89","LATITUD","LONGITUD"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 338","4.5",2.00,8.00,"Ordenació General","Anual","30873276","84312613","41.4073878225761","2.17294663499154"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 356","6",2.00,8.00,"Ordenació General","Anual","30773227","84413909","41.4082915508344","2.17173815057802"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 280","6.75",3.00,12.00,"Ordenació General","Anual","31157745","84022644","41.4048005803864","2.17638275413801"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 226","6.75",3.00,12.00,"Ordenació General","Anual","31426245","83748268","41.4023523112384","2.17962581018722"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. ROSSELLO, 458","5.7",3.00,10.00,"Ordenació General","Anual","31163643","84324691","41.4075215228775","2.1764189560178"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. ROSSELLO, 360","9",4.00,16.00,"Ordenació General","Anual","30723931","83894205","41.4036065077942","2.17120789542457"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 254","1.2",1.00,2.00,"Ordenació General","Anual","31326146","83850249","41.4032622774583","2.1784168357994"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 451","3.6",3.00,6.00,"Ordenació General","Anual","31337875","84149650","41.4059598872116","2.17852317842561"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 437","5.7",3.00,10.00,"Ordenació General","Anual","31246604","84060029","41.4051448992904","2.17744149650559"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MARINA, 298","4.5",2.00,8.00,"Ordenació General","Anual","30932402","84070316","41.4052106175827","2.1736816167929"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SANT ANTONI MARIA CLARET, 130","6.75",3.00,12.00,"Ordenació General","Anual","30615984","84348288","41.4076869678212","2.16986453384888"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 493","4.5",2.00,8.00,"Ordenació General","Anual","31506541","84314042","41.4074549015727","2.18052230310542"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CARTAGENA, 221","4.5",2.00,8.00,"Ordenació General","Anual","31497581","84198014","41.40640911133","2.18042824645009"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SANT ANTONI MARIA CLARET, 114","4.5",2.00,8.00,"Ordenació General","Anual","30571024","84305856","41.4073009155668","2.16933153832964"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 2","12",4.00,16.00,"Ordenació Singular","Anual","31007538","84035977","41.4049077894671","2.17458436164845"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 277","8.55",3.00,12.00,"Ordenació General","Anual","31119137","84031113","41.404873550803","2.17591993651589"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 570","6.75",3.00,12.00,"Ordenació General","Anual","30958693","84314450","41.4074117087392","2.17396827866108"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CASTILLEJOS, 269","4.5",2.00,8.00,"Ordenació General","Anual","31291472","84224900","41.4066336745571","2.17795952276995"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SANT ANTONI MARIA CLARET, 132","6.75",3.00,12.00,"Distribució Prèvia","Anual","30656273","84389064","41.4080576996818","2.17034184519438"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PADILLA, 288","2.7",1.00,4.00,"Ordenació General","Anual","31035469","84333712","41.4075917856543","2.17488456417174"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SARDENYA, 269","5.2",2.00,8.00,"Ordenació Singular","Anual","31043621","83707254","41.4019501856106","2.17505345825411"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. INDUSTRIA, 132","8.55",3.00,12.00,"Ordenació General","Anual","30877042","84417509","41.4083329089083","2.17297970685272"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 434","4.5",2.00,8.00,"Ordenació General","Anual","31166510","83951187","41.4041577411515","2.17649573299023"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","PL. SAGRADA FAMILIA, 18","2.25",1.00,4.00,"Distribució Prèvia","Anual","30963322","83752317","41.4023491621712","2.1740877729575"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 466","5.7",2.00,8.00,"Ordenació General","Anual","31345218","84125835","41.4057460204083","2.17861372320278"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","PL. SAGRADA FAMILIA, 10","9",4.00,16.00,"Ordenació Singular","Anual","30820984","83831735","41.4030522186334","2.17237602313265"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 25","18",6.00,24.00,"Ordenació Singular","Anual","30980661","84132201","41.4057721398071","2.17425186839766"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 589","4.5",2.00,8.00,"Ordenació General","Anual","30948570","84335107","41.4075968898227","2.17384481905824"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CARTAGENA, 217","2.25",1.00,4.00,"Ordenació General","Anual","31508346","84187022","41.4063110271983","2.18055827159801"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. VALENCIA, 453","2.4",2.00,4.00,"Ordenació General","Anual","31219274","83846360","41.4032181144253","2.17713883550486"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 449","5.4",2.00,8.00,"Ordenació General","Anual","31326850","84138775","41.4058609978751","2.17839252177086"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PROVENÇA, 534","8.55",3.00,12.00,"Ordenació General","Anual","31394943","84357998","41.4078412821368","2.17918225726977"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 452","5.7",3.00,10.00,"Ordenació General","Anual","31267251","84046451","41.4050243722267","2.1776900325624"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SICILIA, 266","2.25",1.00,4.00,"Ordenació General","Anual","31025711","83565162","41.4006688730952","2.17485540617586"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 273","8.55",3.00,12.00,"Ordenació General","Anual","31137289","84012566","41.404708059174","2.17613919284159"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 39","12",4.00,16.00,"Ordenació Singular","Anual","30980606","84279102","41.4070952230198","2.17423445776236"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 494","6.75",3.00,12.00,"Ordenació General","Anual","31449349","84227269","41.4066684900733","2.17984793569625"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SANT ANTONI MARIA CLARET, 132","9",4.00,16.00,"Ordenació General","Anual","30656273","84389064","41.4080576996818","2.17034184519438"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SARDENYA, 386","6.75",3.00,12.00,"Ordenació General","Anual","30570623","84222130","41.4065467899904","2.16933634624768"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 81","24",8.00,32.00,"Ordenació Singular","Anual","30980267","84652328","41.4104567136555","2.17418783412253"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SANT ANTONI MARIA CLARET, 234","3.45",2.00,6.00,"Ordenació General","Anual","31056418","84779932","41.4116125349098","2.17508434085939"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 8","12",4.00,16.00,"Ordenació Singular","Anual","31007543","84063075","41.4051518525555","2.17458133261397"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SICILIA, 330","2.25",1.00,4.00,"Ordenació General","Anual","30749999","83847143","41.4031848820935","2.17152511568767"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 45","36",12.00,48.00,"Ordenació Singular","Anual","30980523","84315748","41.4074252740505","2.1742292855166"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PADILLA, 243","5.7",3.00,10.00,"Ordenació General","Anual","31292685","84036079","41.4049331291553","2.1779954690761"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 277","5.4",2.00,8.00,"Ordenació General","Anual","31119646","84030998","41.4048725586479","2.17592603859643"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 309","8.1",3.00,12.00,"Ordenació General","Anual","30933744","84220872","41.4065667401108","2.17368049007197"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CASTILLEJOS, 211","2.25",1.00,4.00,"Ordenació General","Anual","31621444","83882086","41.4035741933613","2.18194570574804"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","PL. SAGRADA FAMILIA, 16","6.75",3.00,12.00,"Ordenació Singular","Anual","30862685","83872370","41.4034217916772","2.1728702224271"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 52","36",12.00,48.00,"Ordenació Singular","Anual","31007144","84458551","41.4087137376981","2.17453147537272"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 596","10.2",5.00,18.00,"Ordenació General","Anual","31129667","84478923","41.408907728614","2.1759949438959"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PADILLA, 264","4.5",2.00,8.00,"Ordenació General","Anual","31130510","84236468","41.4067240896942","2.17603262063465"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 64","12",4.00,16.00,"Ordenació Singular","Anual","31007059","84615763","41.4101296854104","2.17451253410282"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 535","4.5",2.00,8.00,"Ordenació General","Anual","30732120","84122519","41.4056635599728","2.1712797271894"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MARINA, 292","6.75",3.00,12.00,"Ordenació General","Anual","30944377","84058040","41.4051010805093","2.17382627090201"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 420","15.75",7.00,28.00,"Ordenació General","Anual","31076679","83863424","41.4033595922741","2.17543112050171"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","PL. SAGRADA FAMILIA, 26","3.45",2.00,6.00,"Ordenació General","Anual","30912217","83702711","41.4018979874339","2.17348210676238"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 562","9",4.00,16.00,"Ordenació General","Anual","30929274","84286253","41.4071552206037","2.17361955383465"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 581","3.45",2.00,6.00,"Ordenació General","Anual","30932459","84319615","41.4074559744996","2.17365384876958"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 241","5.4",2.00,8.00,"Ordenació General","Anual","31294158","83851396","41.4032698750769","2.17803405332022"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MALLORCA, 422","9",4.00,16.00,"Ordenació General","Anual","31115046","83895968","41.4036559937119","2.17588637759663"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SARDENYA, 312","11.25",5.00,20.00,"Ordenació General","Anual","31010164","83772847","41.4025380900021","2.17464576615135"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CASTILLEJOS, 208","3.45",2.00,6.00,"Ordenació General","Anual","31623547","83913146","41.4038541198817","2.18196735412982"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. ARAGO, 459","18",8.00,32.00,"Ordenació General","Anual","31376040","83826886","41.4030561147779","2.17901633502034"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SARDENYA, 304","5.2",2.00,8.00,"Distribució Prèvia","Anual","31033010","83749343","41.4023283572919","2.17492173302927"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. DOS DE MAIG, 235","4.5",2.00,8.00,"Ordenació General","Anual","31622535","84262979","41.4070048686978","2.18191572594722"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SANT ANTONI MARIA CLARET, 214","7.22",3.00,10.00,"Ordenació General","Anual","30969769","84695341","41.4108432154406","2.17405733239421"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PADILLA, 273","4.5",2.00,8.00,"Ordenació General","Anual","31130896","84203810","41.4064299830084","2.17604095460822"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CASTILLEJOS, 216","9",4.00,16.00,"Ordenació General","Anual","31596747","83941730","41.4041092871236","2.1816435291786"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. DIAGONAL, 298","2",1.00,2.00,"Ordenació General","Anual","31685748","83772392","41.4025916803904","2.18272731818598"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. INDUSTRIA, 157","16.2",6.00,24.00,"Ordenació General","Anual","31015389","84583490","41.4098397284791","2.1746158702855"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CASTILLEJOS, 334","6.75",3.00,12.00,"Ordenació General","Anual","30942272","84616383","41.4101297057973","2.17373737649111"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 540","4.5",2.00,8.00,"Ordenació General","Anual","30868884","84227340","41.4066194199578","2.17290383361401"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. ENAMORATS, 7","4.5",2.00,8.00,"Ordenació General","Anual","31416580","83701225","41.4019277854601","2.17951552522652"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MARINA, 228","7.8",3.00,12.00,"Ordenació General","Anual","31248203","83744619","41.4023042405238","2.17749645008906"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PADILLA, 194","9",4.00,16.00,"Ordenació General","Anual","31525988","83826125","41.4030620458226","2.18081014985527"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. LEPANT, 298","4.5",2.00,8.00,"Ordenació General","Anual","31063862","84118693","41.4056576168201","2.17524872559054"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CASTILLEJOS, 206","4.5",2.00,8.00,"Ordenació General","Anual","31630641","83905804","41.4037885961199","2.18205304532652"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","PL. SAGRADA FAMILIA, 17","9",4.00,16.00,"Ordenació General","Anual","30970611","83759835","41.4024175001773","2.17417410805759"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. VALENCIA, 443","6.75",3.00,12.00,"Ordenació General","Anual","31196501","83823696","41.403012038533","2.17686899282151"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CARTAGENA, 240","6.75",3.00,12.00,"Ordenació General","Anual","31406963","84322100","41.4075189863631","2.1793301238916"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 17-19","12",4.00,16.00,"Ordenació General","Anual","30980716","84105718","41.4055336210157","2.17425554636648"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","AV. GAUDI, 83","24",8.00,32.00,"Ordenació Singular","Anual","30980083","84665564","41.410575909972","2.17418412304185"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","PL. SAGRADA FAMILIA, 13","9",4.00,16.00,"Ordenació General","Anual","30847028","83857093","41.403282850252","2.1726846726964"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. ARAGO, 437","9",4.00,16.00,"Distribució Prèvia","Anual","31286283","83739061","41.4022574368647","2.17795260130818"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. INDUSTRIA, 171","4.5",2.00,8.00,"Ordenació General","Anual","31096994","84663200","41.4105646491112","2.17558308066706"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. CORSEGA, 514","9",4.00,16.00,"Ordenació General","Anual","30725705","84085077","41.4053257798876","2.17120727136868"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. PADILLA, 236","4.5",2.00,8.00,"Ordenació General","Anual","31258807","84102935","41.4055323831703","2.17758260446118"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. MARINA, 256","7.8",3.00,12.00,"Ordenació General","Anual","31143279","83851890","41.4032614161798","2.17622912713813"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","PL. SAGRADA FAMILIA, 16","4.5",2.00,8.00,"Ordenació General","Anual","30862685","83872370","41.4034217916772","2.1728702224271"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. SARDENYA, 321","9.54",4.00,14.00,"Ordenació General","Anual","30824045","83932185","41.403957201451","2.17240116011015"
1/7/2020 0:00:00,"Terrasses en Via Pública",2,"Eixample",6,"la Sagrada Família","C. INDUSTRIA, 158","11.4",4.00,16.00,"Ordenació General","Anual","31036643","84573696","41.4097533411132","2.17487126012093"
